TF_SCO	TG_SCO	TF_gene_id	TG_gene_id	source
SCO6194	SCO1236	SC_RS33220	SC_RS08135	ZorroAranda2022_Inferred_BS
SCO6194	SCO1557	SC_RS33220	SC_RS09800	ZorroAranda2022_Inferred_BS
SCO6194	SCO2841	SC_RS33220	SC_RS16310	ZorroAranda2022_Inferred_BS
SCO6194	SCO1673	SC_RS33220	SC_RS10375	ZorroAranda2022_Inferred_BS
SCO6194	SCO5767	SC_RS33220	SC_RS31065	ZorroAranda2022_Inferred_BS
SCO6194	SCO0334	SC_RS33220	SC_RS03585	ZorroAranda2022_Inferred_BS
SCO6194	SCO5049	SC_RS33220	SC_RS27410	ZorroAranda2022_Inferred_BS
SCO6194	SCO0478	SC_RS33220	SC_RS04305	ZorroAranda2022_Inferred_BS
SCO6194	SCO4823	SC_RS33220		ZorroAranda2022_Inferred_BS
SCO6194	SCO6685	SC_RS33220	SC_RS35610	ZorroAranda2022_Inferred_BS
SCO6194	SCO4429	SC_RS33220	SC_RS24310	ZorroAranda2022_Inferred_BS
SCO6194	SCO5912	SC_RS33220	SC_RS31800	ZorroAranda2022_Inferred_BS
SCO6194	SCO7214	SC_RS33220	SC_RS38285	ZorroAranda2022_Inferred_BS
SCO6194	SCO1887	SC_RS33220	SC_RS11465	ZorroAranda2022_Inferred_BS
SCO6194	SCO2000	SC_RS33220	SC_RS12030	ZorroAranda2022_Inferred_BS
SCO6194	SCO1656	SC_RS33220	SC_RS10290	ZorroAranda2022_Inferred_BS
SCO6194	SCO7056	SC_RS33220	SC_RS37510	ZorroAranda2022_Inferred_BS
SCO6194	SCO1162	SC_RS33220	SC_RS07760	ZorroAranda2022_Inferred_BS
SCO6194	SCO1100	SC_RS33220	SC_RS07450	ZorroAranda2022_Inferred_BS
SCO6194	SCO1196	SC_RS33220	SC_RS07935	ZorroAranda2022_Inferred_BS
SCO6194	SCO5899	SC_RS33220	SC_RS31740	ZorroAranda2022_Inferred_BS
SCO6194	SCO6701	SC_RS33220	SC_RS35690	ZorroAranda2022_Inferred_BS
SCO6194	SCO7390	SC_RS33220		ZorroAranda2022_Inferred_BS
SCO6194	SCO1167	SC_RS33220	SC_RS07785	ZorroAranda2022_Inferred_BS
SCO6194	SCO5990	SC_RS33220		ZorroAranda2022_Inferred_BS
SCO6194	SCO1425	SC_RS33220	SC_RS09100	ZorroAranda2022_Inferred_BS
SCO6194	SCO7348	SC_RS33220		ZorroAranda2022_Inferred_BS
SCO6194	SCO3557	SC_RS33220	SC_RS19920	ZorroAranda2022_Inferred_BS
SCO6194	SCO2999	SC_RS33220	SC_RS17100	ZorroAranda2022_Inferred_BS
SCO6194	SCO4401	SC_RS33220	SC_RS24175	ZorroAranda2022_Inferred_BS
SCO6194	SCO1477	SC_RS33220	SC_RS09360	ZorroAranda2022_Inferred_BS
SCO6194	SCO1820	SC_RS33220	SC_RS11125	ZorroAranda2022_Inferred_BS
SCO6194	SCO5833	SC_RS33220	SC_RS31410	ZorroAranda2022_Inferred_BS
SCO6194	SCO5527	SC_RS33220	SC_RS29820	ZorroAranda2022_Inferred_BS
SCO6194	SCO4863	SC_RS33220	SC_RS26475	ZorroAranda2022_Inferred_BS
SCO6194	SCO3042	SC_RS33220	SC_RS17325	ZorroAranda2022_Inferred_BS
SCO6194	SCO1721	SC_RS33220	SC_RS10615	ZorroAranda2022_Inferred_BS
SCO6194	SCO0560	SC_RS33220	SC_RS04720	ZorroAranda2022_Inferred_BS
SCO6194	SCO1533	SC_RS33220	SC_RS09635	ZorroAranda2022_Inferred_BS
SCO6194	SCO5916	SC_RS33220	SC_RS31820	ZorroAranda2022_Inferred_BS
SCO6194	SCO5573	SC_RS33220	SC_RS30080	ZorroAranda2022_Inferred_BS
SCO6194	SCO2717	SC_RS33220	SC_RS15670	ZorroAranda2022_Inferred_BS
SCO2928	SCO3910	SC_RS16740	SC_RS21695	ZorroAranda2022_Inferred_BS
SCO2928	SCO6200	SC_RS16740	SC_RS33250	ZorroAranda2022_Inferred_BS
SCO2928	SCO3911	SC_RS16740	SC_RS21700	ZorroAranda2022_Inferred_BS
SCO2928	SCO1651	SC_RS16740	SC_RS10265	ZorroAranda2022_Inferred_BS
SCO2928	SCO1653	SC_RS16740	SC_RS10275	ZorroAranda2022_Inferred_BS
SCO2928	SCO0996	SC_RS16740	SC_RS06940	ZorroAranda2022_Inferred_BS
SCO2928	SCO3078	SC_RS16740	SC_RS17505	ZorroAranda2022_Inferred_BS
SCO2928	SCO0994	SC_RS16740	SC_RS06930	ZorroAranda2022_Inferred_BS
SCO2928	SCO4296	SC_RS16740	SC_RS23665	ZorroAranda2022_Inferred_BS
SCO2928	SCO2474	SC_RS16740	SC_RS14420	ZorroAranda2022_Inferred_BS
SCO2928	SCO3077	SC_RS16740	SC_RS17500	ZorroAranda2022_Inferred_BS
SCO3668	SCO2329	SC_RS20475	SC_RS13675	ZorroAranda2022_Inferred_BS
SCO3668	SCO5627	SC_RS20475	SC_RS30360	ZorroAranda2022_Inferred_BS
SCO3668	SCO5112	SC_RS20475	SC_RS27720	ZorroAranda2022_Inferred_BS
SCO3668	SCO2330	SC_RS20475	SC_RS13680	ZorroAranda2022_Inferred_BS
SCO3668	SCO0105	SC_RS20475	SC_RS02510	ZorroAranda2022_Inferred_BS
SCO1697	SCO0249	SC_RS10500	SC_RS03170	ZorroAranda2022_Inferred_BS
SCO1697	SCO7021	SC_RS10500	SC_RS37330	ZorroAranda2022_Inferred_BS
SCO1697	SCO0250	SC_RS10500	SC_RS03175	ZorroAranda2022_Inferred_BS
SCO1697	SCO6755	SC_RS10500	SC_RS35960	ZorroAranda2022_Inferred_BS
SCO5243	SCO0101	SC_RS28395	SC_RS02495	ZorroAranda2022_Inferred_BS
SCO5243	SCO6380	SC_RS28395		ZorroAranda2022_Inferred_BS
SCO5243	SCO0059	SC_RS28395	SC_RS02310	ZorroAranda2022_Inferred_BS
SCO5243	SCO6703	SC_RS28395	SC_RS35700	ZorroAranda2022_Inferred_BS
SCO5243	SCO0186	SC_RS28395	SC_RS02880	ZorroAranda2022_Inferred_BS
SCO5243	SCO0842	SC_RS28395	SC_RS06140	ZorroAranda2022_Inferred_BS
SCO5243	SCO0244	SC_RS28395	SC_RS03150	ZorroAranda2022_Inferred_BS
SCO5243	SCO2662	SC_RS28395	SC_RS15385	ZorroAranda2022_Inferred_BS
SCO5243	SCO1202	SC_RS28395	SC_RS07965	ZorroAranda2022_Inferred_BS
SCO5243	SCO2605	SC_RS28395	SC_RS15090	ZorroAranda2022_Inferred_BS
SCO5243	SCO1175	SC_RS28395		ZorroAranda2022_Inferred_BS
SCO5243	SCO3734	SC_RS28395	SC_RS20800	ZorroAranda2022_Inferred_BS
SCO5243	SCO3375	SC_RS28395	SC_RS19000	ZorroAranda2022_Inferred_BS
SCO5243	SCO3719	SC_RS28395	SC_RS20730	ZorroAranda2022_Inferred_BS
SCO5243	SCO7731	SC_RS28395	SC_RS40840	ZorroAranda2022_Inferred_BS
SCO5243	SCO4744	SC_RS28395	SC_RS25880	ZorroAranda2022_Inferred_BS
SCO3201	SCO2751	SC_RS18120	SC_RS15840	ZorroAranda2022_Inferred_BS
SCO3063	SCO5166	SC_RS17430	SC_RS27995	ZorroAranda2022_Inferred_BS
SCO3063	SCO5389	SC_RS17430	SC_RS29125	ZorroAranda2022_Inferred_BS
SCO3201	SCO5129	SC_RS18120	SC_RS27805	ZorroAranda2022_Inferred_BS
SCO3201	SCO5002	SC_RS18120	SC_RS27175	ZorroAranda2022_Inferred_BS
SCO3201	SCO2988	SC_RS18120	SC_RS17045	ZorroAranda2022_Inferred_BS
SCO3201	SCO3765	SC_RS18120	SC_RS20945	ZorroAranda2022_Inferred_BS
SCO3063	SCO0716	SC_RS17430	SC_RS05505	ZorroAranda2022_Inferred_BS
SCO3201	SCO7391	SC_RS18120		ZorroAranda2022_Inferred_BS
SCO3201	SCO4745	SC_RS18120	SC_RS25885	ZorroAranda2022_Inferred_BS
SCO3201	SCO5515	SC_RS18120	SC_RS29760	ZorroAranda2022_Inferred_BS
SCO3201	SCO3586	SC_RS18120	SC_RS20065	ZorroAranda2022_Inferred_BS
SCO3063	SCO1685	SC_RS17430	SC_RS10440	ZorroAranda2022_Inferred_BS
SCO3201	SCO0796	SC_RS18120	SC_RS05910	ZorroAranda2022_Inferred_BS
SCO3201	SCO4692	SC_RS18120	SC_RS25630	ZorroAranda2022_Inferred_BS
SCO3201	SCO5212	SC_RS18120	SC_RS28240	ZorroAranda2022_Inferred_BS
SCO3063	SCO0715	SC_RS17430	SC_RS05500	ZorroAranda2022_Inferred_BS
SCO3201	SCO7113	SC_RS18120	SC_RS37790	ZorroAranda2022_Inferred_BS
SCO3201	SCO3050	SC_RS18120	SC_RS17365	ZorroAranda2022_Inferred_BS
SCO3201	SCO6033	SC_RS18120	SC_RS32400	ZorroAranda2022_Inferred_BS
SCO3201	SCO4378	SC_RS18120	SC_RS24060	ZorroAranda2022_Inferred_BS
SCO3201	SCO4744	SC_RS18120	SC_RS25880	ZorroAranda2022_Inferred_BS
SCO3201	SCO1819	SC_RS18120	SC_RS11120	ZorroAranda2022_Inferred_BS
SCO3201	SCO6032	SC_RS18120	SC_RS32395	ZorroAranda2022_Inferred_BS
SCO3201	SCO5465	SC_RS18120		ZorroAranda2022_Inferred_BS
SCO3063	SCO2212	SC_RS17430		ZorroAranda2022_Inferred_BS
SCO3201	SCO1820	SC_RS18120	SC_RS11125	ZorroAranda2022_Inferred_BS
SCO3201	SCO7262	SC_RS18120	SC_RS38525	ZorroAranda2022_Inferred_BS
SCO3201	SCO7261	SC_RS18120	SC_RS38520	ZorroAranda2022_Inferred_BS
SCO3201	SCO2179	SC_RS18120	SC_RS12935	ZorroAranda2022_Inferred_BS
SCO3201	SCO7112	SC_RS18120	SC_RS37785	ZorroAranda2022_Inferred_BS
SCO3201	SCO1068	SC_RS18120	SC_RS07295	ZorroAranda2022_Inferred_BS
SCO3201	SCO1460	SC_RS18120	SC_RS09275	ZorroAranda2022_Inferred_BS
SCO3201	SCO2394	SC_RS18120	SC_RS14005	ZorroAranda2022_Inferred_BS
SCO3201	SCO7634	SC_RS18120	SC_RS40365	ZorroAranda2022_Inferred_BS
SCO3201	SCO2855	SC_RS18120	SC_RS16375	ZorroAranda2022_Inferred_BS
SCO3201	SCO3766	SC_RS18120	SC_RS20950	ZorroAranda2022_Inferred_BS
SCO3201	SCO3475	SC_RS18120	SC_RS19500	ZorroAranda2022_Inferred_BS
SCO3201	SCO2876	SC_RS18120	SC_RS16480	ZorroAranda2022_Inferred_BS
SCO3201	SCO6516	SC_RS18120	SC_RS34775	ZorroAranda2022_Inferred_BS
SCO3201	SCO7386	SC_RS18120	SC_RS39125	ZorroAranda2022_Inferred_BS
SCO3201	SCO5356	SC_RS18120	SC_RS28960	ZorroAranda2022_Inferred_BS
SCO3063	SCO5167	SC_RS17430	SC_RS28000	ZorroAranda2022_Inferred_BS
SCO3201	SCO5856	SC_RS18120	SC_RS31525	ZorroAranda2022_Inferred_BS
SCO3201	SCO3601	SC_RS18120	SC_RS20140	ZorroAranda2022_Inferred_BS
SCO3201	SCO6564	SC_RS18120	SC_RS35015	ZorroAranda2022_Inferred_BS
SCO3201	SCO7387	SC_RS18120	SC_RS39130	ZorroAranda2022_Inferred_BS
SCO3201	SCO7633	SC_RS18120	SC_RS40360	ZorroAranda2022_Inferred_BS
SCO3063	SCO5388	SC_RS17430	SC_RS29120	ZorroAranda2022_Inferred_BS
SCO3201	SCO6517	SC_RS18120	SC_RS34780	ZorroAranda2022_Inferred_BS
SCO3063	SCO0147	SC_RS17430	SC_RS02700	ZorroAranda2022_Inferred_BS
SCO2935	SCO0995	SC_RS16775	SC_RS06935	ZorroAranda2022_Inferred_BS
SCO2935	SCO4332	SC_RS16775	SC_RS23840	ZorroAranda2022_Inferred_BS
SCO2935	SCO7229	SC_RS16775	SC_RS38360	ZorroAranda2022_Inferred_BS
SCO2935	SCO2961	SC_RS16775	SC_RS16905	ZorroAranda2022_Inferred_BS
SCO2935	SCO1049	SC_RS16775	SC_RS07200	ZorroAranda2022_Inferred_BS
SCO2935	SCO0171	SC_RS16775	SC_RS02805	ZorroAranda2022_Inferred_BS
SCO2935	SCO7393	SC_RS16775	SC_RS39170	ZorroAranda2022_Inferred_BS
SCO2935	SCO1384	SC_RS16775	SC_RS08885	ZorroAranda2022_Inferred_BS
SCO2935	SCO2882	SC_RS16775	SC_RS16510	ZorroAranda2022_Inferred_BS
SCO2935	SCO3678	SC_RS16775	SC_RS20525	ZorroAranda2022_Inferred_BS
SCO2935	SCO3312	SC_RS16775	SC_RS18665	ZorroAranda2022_Inferred_BS
SCO2935	SCO3478	SC_RS16775	SC_RS19515	ZorroAranda2022_Inferred_BS
SCO2935	SCO1050	SC_RS16775	SC_RS07205	ZorroAranda2022_Inferred_BS
SCO2935	SCO7394	SC_RS16775	SC_RS39175	ZorroAranda2022_Inferred_BS
SCO2935	SCO7266	SC_RS16775	SC_RS38545	ZorroAranda2022_Inferred_BS
SCO2935	SCO6186	SC_RS16775	SC_RS33180	ZorroAranda2022_Inferred_BS
SCO2935	SCO1794	SC_RS16775	SC_RS10995	ZorroAranda2022_Inferred_BS
SCO5206	SCO0197	SC_RS28210	SC_RS02935	ZorroAranda2022_Inferred_BS
SCO5206	SCO5388	SC_RS28210	SC_RS29120	ZorroAranda2022_Inferred_BS
SCO5206	SCO6374	SC_RS28210	SC_RS34080	ZorroAranda2022_Inferred_BS
SCO5206	SCO6750	SC_RS28210	SC_RS35935	ZorroAranda2022_Inferred_BS
SCO5206	SCO7115	SC_RS28210	SC_RS37800	ZorroAranda2022_Inferred_BS
SCO5206	SCO1976	SC_RS28210	SC_RS11910	ZorroAranda2022_Inferred_BS
SCO5206	SCO1842	SC_RS28210	SC_RS11240	ZorroAranda2022_Inferred_BS
SCO5206	SCO5070	SC_RS28210	SC_RS27510	ZorroAranda2022_Inferred_BS
SCO5206	SCO2099	SC_RS28210		ZorroAranda2022_Inferred_BS
SCO5206	SCO0975	SC_RS28210	SC_RS06830	ZorroAranda2022_Inferred_BS
SCO5206	SCO6274	SC_RS28210		ZorroAranda2022_Inferred_BS
SCO5206	SCO4683	SC_RS28210	SC_RS25590	ZorroAranda2022_Inferred_BS
SCO5206	SCO2162	SC_RS28210	SC_RS12855	ZorroAranda2022_Inferred_BS
SCO5206	SCO1599	SC_RS28210	SC_RS10010	ZorroAranda2022_Inferred_BS
SCO5206	SCO5843	SC_RS28210	SC_RS31460	ZorroAranda2022_Inferred_BS
SCO5206	SCO1840	SC_RS28210	SC_RS11230	ZorroAranda2022_Inferred_BS
SCO5206	SCO0974	SC_RS28210	SC_RS06825	ZorroAranda2022_Inferred_BS
SCO5206	SCO0182	SC_RS28210		ZorroAranda2022_Inferred_BS
SCO5206	SCO1774	SC_RS28210	SC_RS10880	ZorroAranda2022_Inferred_BS
SCO5206	SCO4146	SC_RS28210	SC_RS22920	ZorroAranda2022_Inferred_BS
SCO5206	SCO3351	SC_RS28210	SC_RS18875	ZorroAranda2022_Inferred_BS
SCO5206	SCO7498	SC_RS28210	SC_RS39690	ZorroAranda2022_Inferred_BS
SCO5206	SCO2161	SC_RS28210	SC_RS12850	ZorroAranda2022_Inferred_BS
SCO5206	SCO0313	SC_RS28210	SC_RS03480	ZorroAranda2022_Inferred_BS
SCO5206	SCO7130	SC_RS28210	SC_RS37875	ZorroAranda2022_Inferred_BS
SCO5206	SCO1320	SC_RS28210	SC_RS08565	ZorroAranda2022_Inferred_BS
SCO5206	SCO4284	SC_RS28210	SC_RS23605	ZorroAranda2022_Inferred_BS
SCO5206	SCO0712	SC_RS28210	SC_RS05485	ZorroAranda2022_Inferred_BS
SCO5206	SCO1975	SC_RS28210	SC_RS11905	ZorroAranda2022_Inferred_BS
SCO5206	SCO2039	SC_RS28210	SC_RS12230	ZorroAranda2022_Inferred_BS
SCO5206	SCO2098	SC_RS28210	SC_RS12530	ZorroAranda2022_Inferred_BS
SCO5206	SCO7129	SC_RS28210	SC_RS37870	ZorroAranda2022_Inferred_BS
SCO5206	SCO1584	SC_RS28210	SC_RS09935	ZorroAranda2022_Inferred_BS
SCO0204	SCO6924	SC_RS02970	SC_RS36820	ZorroAranda2022_Inferred_BS
SCO0204	SCO5509	SC_RS02970	SC_RS29730	ZorroAranda2022_Inferred_BS
SCO0204	SCO3206	SC_RS02970	SC_RS18145	ZorroAranda2022_Inferred_BS
SCO0204	SCO6157	SC_RS02970	SC_RS33035	ZorroAranda2022_Inferred_BS
SCO0204	SCO2660	SC_RS02970	SC_RS15375	ZorroAranda2022_Inferred_BS
SCO0204	SCO4023	SC_RS02970	SC_RS22235	ZorroAranda2022_Inferred_BS
SCO0204	SCO3100	SC_RS02970	SC_RS17625	ZorroAranda2022_Inferred_BS
SCO0204	SCO5145	SC_RS02970	SC_RS27890	ZorroAranda2022_Inferred_BS
SCO0204	SCO1230	SC_RS02970	SC_RS08105	ZorroAranda2022_Inferred_BS
SCO0204	SCO3774	SC_RS02970	SC_RS20990	ZorroAranda2022_Inferred_BS
SCO0204	SCO7725	SC_RS02970	SC_RS40810	ZorroAranda2022_Inferred_BS
SCO0204	SCO0759	SC_RS02970	SC_RS05725	ZorroAranda2022_Inferred_BS
SCO0204	SCO3340	SC_RS02970	SC_RS18820	ZorroAranda2022_Inferred_BS
SCO0204	SCO5510	SC_RS02970	SC_RS29735	ZorroAranda2022_Inferred_BS
SCO1480	SCO2067	SC_RS09375	SC_RS12375	ZorroAranda2022_Inferred_BS
SCO1480	SCO2101	SC_RS09375	SC_RS12545	ZorroAranda2022_Inferred_BS
SCO1480	SCO3372	SC_RS09375	SC_RS18985	ZorroAranda2022_Inferred_BS
SCO1480	SCO3613	SC_RS09375	SC_RS20200	ZorroAranda2022_Inferred_BS
SCO1480	SCO7034	SC_RS09375	SC_RS37395	ZorroAranda2022_Inferred_BS
SCO1480	SCO3030	SC_RS09375	SC_RS17265	ZorroAranda2022_Inferred_BS
SCO1480	SCO3022	SC_RS09375	SC_RS17225	ZorroAranda2022_Inferred_BS
SCO1480	SCO3063	SC_RS09375	SC_RS17430	ZorroAranda2022_Inferred_BS
SCO1480	SCO4826	SC_RS09375	SC_RS26290	ZorroAranda2022_Inferred_BS
SCO1480	SCO3344	SC_RS09375	SC_RS18840	ZorroAranda2022_Inferred_BS
SCO1480	SCO5969	SC_RS09375	SC_RS32090	ZorroAranda2022_Inferred_BS
SCO1480	SCO6202	SC_RS09375	SC_RS33260	ZorroAranda2022_Inferred_BS
SCO1480	SCO3198	SC_RS09375	SC_RS18105	ZorroAranda2022_Inferred_BS
SCO1480	SCO4133	SC_RS09375	SC_RS22850	ZorroAranda2022_Inferred_BS
SCO1480	SCO3343	SC_RS09375	SC_RS18835	ZorroAranda2022_Inferred_BS
SCO3356	SCO4889	SC_RS18895	SC_RS26605	ZorroAranda2022_Inferred_BS
SCO3356	SCO5662	SC_RS18895	SC_RS30525	ZorroAranda2022_Inferred_BS
SCO3356	SCO0818	SC_RS18895	SC_RS06020	ZorroAranda2022_Inferred_BS
SCO3356	SCO2038	SC_RS18895	SC_RS12225	ZorroAranda2022_Inferred_BS
SCO3356	SCO4759	SC_RS18895	SC_RS25955	ZorroAranda2022_Inferred_BS
SCO3356	SCO4227	SC_RS18895	SC_RS23320	ZorroAranda2022_Inferred_BS
SCO3356	SCO5663	SC_RS18895	SC_RS30530	ZorroAranda2022_Inferred_BS
SCO3356	SCO5236	SC_RS18895	SC_RS28360	ZorroAranda2022_Inferred_BS
SCO3356	SCO5048	SC_RS18895	SC_RS27405	ZorroAranda2022_Inferred_BS
SCO3356	SCO0030	SC_RS18895	SC_RS02190	ZorroAranda2022_Inferred_BS
SCO3356	SCO2591	SC_RS18895	SC_RS15010	ZorroAranda2022_Inferred_BS
SCO1576	SCO5358	SC_RS09895	SC_RS28970	ZorroAranda2022_Inferred_BS
SCO4596	SCO1179	SC_RS25135	SC_RS07850	ZorroAranda2022_Inferred_BS
SCO4596	SCO3952	SC_RS25135	SC_RS21900	ZorroAranda2022_Inferred_BS
SCO4596	SCO2576	SC_RS25135	SC_RS14935	ZorroAranda2022_Inferred_BS
SCO4596	SCO0060	SC_RS25135	SC_RS02315	ZorroAranda2022_Inferred_BS
SCO4596	SCO1266	SC_RS25135	SC_RS08290	ZorroAranda2022_Inferred_BS
SCO4596	SCO2160	SC_RS25135	SC_RS12845	ZorroAranda2022_Inferred_BS
SCO4596	SCO5226	SC_RS25135	SC_RS28315	ZorroAranda2022_Inferred_BS
SCO4596	SCO1134	SC_RS25135	SC_RS07620	ZorroAranda2022_Inferred_BS
SCO4596	SCO6484	SC_RS25135	SC_RS34615	ZorroAranda2022_Inferred_BS
SCO4596	SCO5402	SC_RS25135	SC_RS29190	ZorroAranda2022_Inferred_BS
SCO4596	SCO0461	SC_RS25135	SC_RS04220	ZorroAranda2022_Inferred_BS
SCO4596	SCO6231	SC_RS25135	SC_RS33405	ZorroAranda2022_Inferred_BS
SCO4596	SCO4173	SC_RS25135	SC_RS23055	ZorroAranda2022_Inferred_BS
SCO4596	SCO0516	SC_RS25135	SC_RS04500	ZorroAranda2022_Inferred_BS
SCO4596	SCO0071	SC_RS25135	SC_RS02370	ZorroAranda2022_Inferred_BS
SCO4596	SCO2999	SC_RS25135	SC_RS17100	ZorroAranda2022_Inferred_BS
SCO4596	SCO6232	SC_RS25135	SC_RS33410	ZorroAranda2022_Inferred_BS
SCO2792	SCO0432	SC_RS16045	SC_RS04070	ZorroAranda2022_Inferred_BS
SCO2792	SCO0431	SC_RS16045	SC_RS04065	ZorroAranda2022_Inferred_BS
SCO2792	SCO5097	SC_RS16045	SC_RS27645	ZorroAranda2022_Inferred_BS
SCO2792	SCO0209	SC_RS16045	SC_RS02990	ZorroAranda2022_Inferred_BS
SCO4426	SCO3534	SC_RS24295	SC_RS19795	ZorroAranda2022_Inferred_BS
SCO4426	SCO2725	SC_RS24295	SC_RS15710	ZorroAranda2022_Inferred_BS
SCO2792	SCO2144	SC_RS16045	SC_RS12765	ZorroAranda2022_Inferred_BS
SCO2792	SCO1572	SC_RS16045	SC_RS09875	ZorroAranda2022_Inferred_BS
SCO2792	SCO7164	SC_RS16045	SC_RS38045	ZorroAranda2022_Inferred_BS
SCO2792	SCO1206	SC_RS16045	SC_RS07985	ZorroAranda2022_Inferred_BS
SCO2792	SCO1692	SC_RS16045	SC_RS10475	ZorroAranda2022_Inferred_BS
SCO2792	SCO1446	SC_RS16045	SC_RS09205	ZorroAranda2022_Inferred_BS
SCO2792	SCO5016	SC_RS16045		ZorroAranda2022_Inferred_BS
