pathway_id	pathway_name	gene
sco01110	Biosynthesis of secondary metabolites	SCO2014
sco01110	Biosynthesis of secondary metabolites	SCO2016
sco01110	Biosynthesis of secondary metabolites	SCO2017
sco01110	Biosynthesis of secondary metabolites	SCO2019
sco01110	Biosynthesis of secondary metabolites	SCO2025
sco01110	Biosynthesis of secondary metabolites	SCO2026
sco01110	Biosynthesis of secondary metabolites	SCO2036
sco01110	Biosynthesis of secondary metabolites	SCO2037
sco01110	Biosynthesis of secondary metabolites	SCO2039
sco01110	Biosynthesis of secondary metabolites	SCO2043
sco01110	Biosynthesis of secondary metabolites	SCO2044
sco01110	Biosynthesis of secondary metabolites	SCO2048
sco01110	Biosynthesis of secondary metabolites	SCO2050
sco01110	Biosynthesis of secondary metabolites	SCO2051
sco01110	Biosynthesis of secondary metabolites	SCO2052
sco01110	Biosynthesis of secondary metabolites	SCO2053
sco01110	Biosynthesis of secondary metabolites	SCO2054
sco01110	Biosynthesis of secondary metabolites	SCO2115
sco01110	Biosynthesis of secondary metabolites	SCO2117
sco01110	Biosynthesis of secondary metabolites	SCO2119
sco01110	Biosynthesis of secondary metabolites	SCO2122
sco01110	Biosynthesis of secondary metabolites	SCO2126
sco01110	Biosynthesis of secondary metabolites	SCO2145
sco01110	Biosynthesis of secondary metabolites	SCO2147
sco01110	Biosynthesis of secondary metabolites	SCO2180
sco01110	Biosynthesis of secondary metabolites	SCO2181
sco01110	Biosynthesis of secondary metabolites	SCO2183
sco01110	Biosynthesis of secondary metabolites	SCO2198
sco01110	Biosynthesis of secondary metabolites	SCO2210
sco01110	Biosynthesis of secondary metabolites	SCO2228
sco01110	Biosynthesis of secondary metabolites	SCO2241
sco01110	Biosynthesis of secondary metabolites	SCO2256
sco01110	Biosynthesis of secondary metabolites	SCO2267
sco01110	Biosynthesis of secondary metabolites	SCO2371
sco01110	Biosynthesis of secondary metabolites	SCO2387
sco01110	Biosynthesis of secondary metabolites	SCO2389
sco01110	Biosynthesis of secondary metabolites	SCO2393
sco01110	Biosynthesis of secondary metabolites	SCO2407
sco01110	Biosynthesis of secondary metabolites	SCO2455
sco01110	Biosynthesis of secondary metabolites	SCO2494
sco01110	Biosynthesis of secondary metabolites	SCO2509
sco01110	Biosynthesis of secondary metabolites	SCO2528
sco01110	Biosynthesis of secondary metabolites	SCO2531
sco01110	Biosynthesis of secondary metabolites	SCO2585
sco01110	Biosynthesis of secondary metabolites	SCO2587
sco01110	Biosynthesis of secondary metabolites	SCO2598
sco01110	Biosynthesis of secondary metabolites	SCO2612
sco01110	Biosynthesis of secondary metabolites	SCO2627
sco01110	Biosynthesis of secondary metabolites	SCO2640
sco01110	Biosynthesis of secondary metabolites	SCO2649
sco01110	Biosynthesis of secondary metabolites	SCO2687
sco01110	Biosynthesis of secondary metabolites	SCO2688
sco01110	Biosynthesis of secondary metabolites	SCO2700
sco01110	Biosynthesis of secondary metabolites	SCO2736
sco01110	Biosynthesis of secondary metabolites	SCO2769
sco01110	Biosynthesis of secondary metabolites	SCO2779
sco01110	Biosynthesis of secondary metabolites	SCO2782
sco01110	Biosynthesis of secondary metabolites	SCO2783
sco01110	Biosynthesis of secondary metabolites	SCO2784
sco01110	Biosynthesis of secondary metabolites	SCO2785
sco01110	Biosynthesis of secondary metabolites	SCO2798
sco01110	Biosynthesis of secondary metabolites	SCO2843
sco01110	Biosynthesis of secondary metabolites	SCO2884
sco01110	Biosynthesis of secondary metabolites	SCO2925
sco01110	Biosynthesis of secondary metabolites	SCO2958
sco01110	Biosynthesis of secondary metabolites	SCO3025
sco01110	Biosynthesis of secondary metabolites	SCO3028
sco01110	Biosynthesis of secondary metabolites	SCO3039
sco01110	Biosynthesis of secondary metabolites	SCO3059
sco01110	Biosynthesis of secondary metabolites	SCO3060
sco01110	Biosynthesis of secondary metabolites	SCO3077
sco01110	Biosynthesis of secondary metabolites	SCO3079
sco01110	Biosynthesis of secondary metabolites	SCO3096
sco01110	Biosynthesis of secondary metabolites	SCO3123
sco01110	Biosynthesis of secondary metabolites	SCO3148
sco01110	Biosynthesis of secondary metabolites	SCO3182
sco01110	Biosynthesis of secondary metabolites	SCO3184
sco01110	Biosynthesis of secondary metabolites	SCO3203
sco01110	Biosynthesis of secondary metabolites	SCO3204
sco01110	Biosynthesis of secondary metabolites	SCO3210
sco01110	Biosynthesis of secondary metabolites	SCO3211
sco01110	Biosynthesis of secondary metabolites	SCO3212
sco01110	Biosynthesis of secondary metabolites	SCO3213
sco01110	Biosynthesis of secondary metabolites	SCO3214
sco01110	Biosynthesis of secondary metabolites	SCO3218
sco01110	Biosynthesis of secondary metabolites	SCO3221
sco01110	Biosynthesis of secondary metabolites	SCO3227
sco01110	Biosynthesis of secondary metabolites	SCO3228
sco01110	Biosynthesis of secondary metabolites	SCO3229
sco01110	Biosynthesis of secondary metabolites	SCO3243
sco01110	Biosynthesis of secondary metabolites	SCO3247
sco01110	Biosynthesis of secondary metabolites	SCO3249
sco01110	Biosynthesis of secondary metabolites	SCO3306
sco01110	Biosynthesis of secondary metabolites	SCO3311
sco01110	Biosynthesis of secondary metabolites	SCO3317
sco01110	Biosynthesis of secondary metabolites	SCO3318
sco01110	Biosynthesis of secondary metabolites	SCO3319
sco01110	Biosynthesis of secondary metabolites	SCO3337
sco01110	Biosynthesis of secondary metabolites	SCO3345
sco01110	Biosynthesis of secondary metabolites	SCO3376
sco01110	Biosynthesis of secondary metabolites	SCO3383
sco01110	Biosynthesis of secondary metabolites	SCO3405
sco01110	Biosynthesis of secondary metabolites	SCO3416
sco01110	Biosynthesis of secondary metabolites	SCO3420
sco01110	Biosynthesis of secondary metabolites	SCO3478
sco01110	Biosynthesis of secondary metabolites	SCO3502
sco01110	Biosynthesis of secondary metabolites	SCO3563
sco01110	Biosynthesis of secondary metabolites	SCO3614
sco01110	Biosynthesis of secondary metabolites	SCO3615
sco01110	Biosynthesis of secondary metabolites	SCO3649
sco01110	Biosynthesis of secondary metabolites	SCO3651
sco01110	Biosynthesis of secondary metabolites	SCO3655
sco01110	Biosynthesis of secondary metabolites	SCO3739
sco01110	Biosynthesis of secondary metabolites	SCO3774
sco01110	Biosynthesis of secondary metabolites	SCO3780
sco01110	Biosynthesis of secondary metabolites	SCO3815
sco01110	Biosynthesis of secondary metabolites	SCO3816
sco01110	Biosynthesis of secondary metabolites	SCO3817
sco01110	Biosynthesis of secondary metabolites	SCO3829
sco01110	Biosynthesis of secondary metabolites	SCO3830
sco01110	Biosynthesis of secondary metabolites	SCO3831
sco01110	Biosynthesis of secondary metabolites	SCO3858
sco01110	Biosynthesis of secondary metabolites	SCO3877
sco01110	Biosynthesis of secondary metabolites	SCO3899
sco01110	Biosynthesis of secondary metabolites	SCO3920
sco01110	Biosynthesis of secondary metabolites	SCO3944
sco01110	Biosynthesis of secondary metabolites	SCO3962
sco01110	Biosynthesis of secondary metabolites	SCO4049
sco01110	Biosynthesis of secondary metabolites	SCO4068
sco01110	Biosynthesis of secondary metabolites	SCO4071
sco01110	Biosynthesis of secondary metabolites	SCO4077
sco01110	Biosynthesis of secondary metabolites	SCO4078
sco01110	Biosynthesis of secondary metabolites	SCO4079
sco01110	Biosynthesis of secondary metabolites	SCO4086
sco01110	Biosynthesis of secondary metabolites	SCO4087
sco01110	Biosynthesis of secondary metabolites	SCO4089
sco01110	Biosynthesis of secondary metabolites	SCO4152
sco01110	Biosynthesis of secondary metabolites	SCO4209
sco01110	Biosynthesis of secondary metabolites	SCO4233
sco01110	Biosynthesis of secondary metabolites	SCO4234
sco01110	Biosynthesis of secondary metabolites	SCO4271
sco01110	Biosynthesis of secondary metabolites	SCO4285
sco01110	Biosynthesis of secondary metabolites	SCO4288
sco01110	Biosynthesis of secondary metabolites	SCO4290
sco01110	Biosynthesis of secondary metabolites	SCO4293
sco01110	Biosynthesis of secondary metabolites	SCO4323
sco01110	Biosynthesis of secondary metabolites	SCO4326
sco01110	Biosynthesis of secondary metabolites	SCO4327
sco01110	Biosynthesis of secondary metabolites	SCO4366
sco01110	Biosynthesis of secondary metabolites	SCO4388
sco01110	Biosynthesis of secondary metabolites	SCO4469
sco01110	Biosynthesis of secondary metabolites	SCO4490
sco01110	Biosynthesis of secondary metabolites	SCO4491
sco01110	Biosynthesis of secondary metabolites	SCO4492
sco01110	Biosynthesis of secondary metabolites	SCO4494
sco01110	Biosynthesis of secondary metabolites	SCO4501
sco01110	Biosynthesis of secondary metabolites	SCO4502
sco01110	Biosynthesis of secondary metabolites	SCO4506
sco01110	Biosynthesis of secondary metabolites	SCO4550
sco01110	Biosynthesis of secondary metabolites	SCO4556
sco01110	Biosynthesis of secondary metabolites	SCO4593
sco01110	Biosynthesis of secondary metabolites	SCO4594
sco01110	Biosynthesis of secondary metabolites	SCO4595
sco01110	Biosynthesis of secondary metabolites	SCO4645
sco01110	Biosynthesis of secondary metabolites	SCO4681
sco01110	Biosynthesis of secondary metabolites	SCO4723
sco01110	Biosynthesis of secondary metabolites	SCO4744
sco01110	Biosynthesis of secondary metabolites	SCO4770
sco01110	Biosynthesis of secondary metabolites	SCO4771
sco01110	Biosynthesis of secondary metabolites	SCO4774
sco01110	Biosynthesis of secondary metabolites	SCO4784
sco01110	Biosynthesis of secondary metabolites	SCO4808
sco01110	Biosynthesis of secondary metabolites	SCO4809
sco01110	Biosynthesis of secondary metabolites	SCO4813
sco01110	Biosynthesis of secondary metabolites	SCO4814
sco01110	Biosynthesis of secondary metabolites	SCO4827
sco01110	Biosynthesis of secondary metabolites	SCO4837
sco01110	Biosynthesis of secondary metabolites	SCO4855
sco01110	Biosynthesis of secondary metabolites	SCO4856
sco01110	Biosynthesis of secondary metabolites	SCO4857
sco01110	Biosynthesis of secondary metabolites	SCO4858
sco01110	Biosynthesis of secondary metabolites	SCO4913
sco01110	Biosynthesis of secondary metabolites	SCO4916
sco01110	Biosynthesis of secondary metabolites	SCO4917
sco01110	Biosynthesis of secondary metabolites	SCO4921
sco01110	Biosynthesis of secondary metabolites	SCO4925
sco01110	Biosynthesis of secondary metabolites	SCO4926
sco01110	Biosynthesis of secondary metabolites	SCO4945
sco01110	Biosynthesis of secondary metabolites	SCO4958
sco01110	Biosynthesis of secondary metabolites	SCO4962
sco01110	Biosynthesis of secondary metabolites	SCO4979
sco01110	Biosynthesis of secondary metabolites	SCO4984
sco01110	Biosynthesis of secondary metabolites	SCO5023
sco01110	Biosynthesis of secondary metabolites	SCO5042
sco01110	Biosynthesis of secondary metabolites	SCO5044
sco01110	Biosynthesis of secondary metabolites	SCO5047
sco01110	Biosynthesis of secondary metabolites	SCO5058
sco01110	Biosynthesis of secondary metabolites	SCO5059
sco01110	Biosynthesis of secondary metabolites	SCO5071
sco01110	Biosynthesis of secondary metabolites	SCO5072
sco01110	Biosynthesis of secondary metabolites	SCO5074
sco01110	Biosynthesis of secondary metabolites	SCO5075
sco01110	Biosynthesis of secondary metabolites	SCO5080
sco01110	Biosynthesis of secondary metabolites	SCO5081
sco01110	Biosynthesis of secondary metabolites	SCO5086
sco01110	Biosynthesis of secondary metabolites	SCO5087
sco01110	Biosynthesis of secondary metabolites	SCO5088
sco01110	Biosynthesis of secondary metabolites	SCO5089
sco01110	Biosynthesis of secondary metabolites	SCO5090
sco01110	Biosynthesis of secondary metabolites	SCO5091
sco01110	Biosynthesis of secondary metabolites	SCO5092
sco01110	Biosynthesis of secondary metabolites	SCO5106
sco01110	Biosynthesis of secondary metabolites	SCO5107
sco01110	Biosynthesis of secondary metabolites	SCO5134
sco01110	Biosynthesis of secondary metabolites	SCO5176
sco01110	Biosynthesis of secondary metabolites	SCO5208
sco01110	Biosynthesis of secondary metabolites	SCO5212
sco01110	Biosynthesis of secondary metabolites	SCO5222
sco01110	Biosynthesis of secondary metabolites	SCO5223
sco01110	Biosynthesis of secondary metabolites	SCO5250
sco01110	Biosynthesis of secondary metabolites	SCO5277
sco01110	Biosynthesis of secondary metabolites	SCO5278
sco01110	Biosynthesis of secondary metabolites	SCO5281
sco01110	Biosynthesis of secondary metabolites	SCO5353
sco01110	Biosynthesis of secondary metabolites	SCO5354
sco01110	Biosynthesis of secondary metabolites	SCO5355
sco01110	Biosynthesis of secondary metabolites	SCO5356
sco01110	Biosynthesis of secondary metabolites	SCO5364
sco01110	Biosynthesis of secondary metabolites	SCO5399
sco01110	Biosynthesis of secondary metabolites	SCO5423
sco01110	Biosynthesis of secondary metabolites	SCO5426
sco01110	Biosynthesis of secondary metabolites	SCO5440
sco01110	Biosynthesis of secondary metabolites	SCO5442
sco01110	Biosynthesis of secondary metabolites	SCO5444
sco01110	Biosynthesis of secondary metabolites	SCO5456
sco01110	Biosynthesis of secondary metabolites	SCO5459
sco01110	Biosynthesis of secondary metabolites	SCO5469
sco01110	Biosynthesis of secondary metabolites	SCO5470
sco01110	Biosynthesis of secondary metabolites	SCO5471
sco01110	Biosynthesis of secondary metabolites	SCO5472
sco01110	Biosynthesis of secondary metabolites	SCO5512
sco01110	Biosynthesis of secondary metabolites	SCO5513
sco01110	Biosynthesis of secondary metabolites	SCO5514
sco01110	Biosynthesis of secondary metabolites	SCO5515
sco01110	Biosynthesis of secondary metabolites	SCO5519
sco01110	Biosynthesis of secondary metabolites	SCO5522
sco01110	Biosynthesis of secondary metabolites	SCO5523
sco01110	Biosynthesis of secondary metabolites	SCO5527
sco01110	Biosynthesis of secondary metabolites	SCO5529
sco01110	Biosynthesis of secondary metabolites	SCO5547
sco01110	Biosynthesis of secondary metabolites	SCO5553
sco01110	Biosynthesis of secondary metabolites	SCO5554
sco01110	Biosynthesis of secondary metabolites	SCO5559
sco01110	Biosynthesis of secondary metabolites	SCO5628
sco01110	Biosynthesis of secondary metabolites	SCO5662
sco01110	Biosynthesis of secondary metabolites	SCO5685
sco01110	Biosynthesis of secondary metabolites	SCO5694
sco01110	Biosynthesis of secondary metabolites	SCO5696
sco01110	Biosynthesis of secondary metabolites	SCO5711
sco01110	Biosynthesis of secondary metabolites	SCO5739
sco01110	Biosynthesis of secondary metabolites	SCO5744
sco01110	Biosynthesis of secondary metabolites	SCO5791
sco01110	Biosynthesis of secondary metabolites	SCO5793
sco01110	Biosynthesis of secondary metabolites	SCO5799
sco01110	Biosynthesis of secondary metabolites	SCO5831
sco01110	Biosynthesis of secondary metabolites	SCO5832
sco01110	Biosynthesis of secondary metabolites	SCO5852
sco01110	Biosynthesis of secondary metabolites	SCO5859
sco01110	Biosynthesis of secondary metabolites	SCO5860
sco01110	Biosynthesis of secondary metabolites	SCO5878
sco01110	Biosynthesis of secondary metabolites	SCO5879
sco01110	Biosynthesis of secondary metabolites	SCO5882
sco01110	Biosynthesis of secondary metabolites	SCO5886
sco01110	Biosynthesis of secondary metabolites	SCO5887
sco01110	Biosynthesis of secondary metabolites	SCO5888
sco01110	Biosynthesis of secondary metabolites	SCO5889
sco01110	Biosynthesis of secondary metabolites	SCO5890
sco01110	Biosynthesis of secondary metabolites	SCO5891
sco01110	Biosynthesis of secondary metabolites	SCO5892
sco01110	Biosynthesis of secondary metabolites	SCO5893
sco01110	Biosynthesis of secondary metabolites	SCO5894
sco01110	Biosynthesis of secondary metabolites	SCO5895
sco01110	Biosynthesis of secondary metabolites	SCO5896
sco01110	Biosynthesis of secondary metabolites	SCO5975
sco01110	Biosynthesis of secondary metabolites	SCO5976
sco01110	Biosynthesis of secondary metabolites	SCO5983
sco01110	Biosynthesis of secondary metabolites	SCO5984
sco01110	Biosynthesis of secondary metabolites	SCO5999
sco01110	Biosynthesis of secondary metabolites	SCO6013
sco01110	Biosynthesis of secondary metabolites	SCO6027
sco01110	Biosynthesis of secondary metabolites	SCO6031
sco01110	Biosynthesis of secondary metabolites	SCO6035
sco01110	Biosynthesis of secondary metabolites	SCO6041
sco01110	Biosynthesis of secondary metabolites	SCO6042
sco01110	Biosynthesis of secondary metabolites	SCO6073
sco01110	Biosynthesis of secondary metabolites	SCO6078
sco01110	Biosynthesis of secondary metabolites	SCO6081
sco01110	Biosynthesis of secondary metabolites	SCO6082
sco01110	Biosynthesis of secondary metabolites	SCO6097
sco01110	Biosynthesis of secondary metabolites	SCO6098
sco01110	Biosynthesis of secondary metabolites	SCO6110
sco01110	Biosynthesis of secondary metabolites	SCO6137
sco01110	Biosynthesis of secondary metabolites	SCO6179
sco01110	Biosynthesis of secondary metabolites	SCO6195
sco01110	Biosynthesis of secondary metabolites	SCO6204
sco01110	Biosynthesis of secondary metabolites	SCO6222
sco01110	Biosynthesis of secondary metabolites	SCO6243
sco01110	Biosynthesis of secondary metabolites	SCO6249
sco01110	Biosynthesis of secondary metabolites	SCO6255
sco01110	Biosynthesis of secondary metabolites	SCO6260
sco01110	Biosynthesis of secondary metabolites	SCO6264
sco01110	Biosynthesis of secondary metabolites	SCO6269
sco01110	Biosynthesis of secondary metabolites	SCO6270
sco01110	Biosynthesis of secondary metabolites	SCO6271
sco01110	Biosynthesis of secondary metabolites	SCO6438
sco01110	Biosynthesis of secondary metabolites	SCO6466
sco01110	Biosynthesis of secondary metabolites	SCO6467
sco01110	Biosynthesis of secondary metabolites	SCO6468
sco01110	Biosynthesis of secondary metabolites	SCO6473
sco01110	Biosynthesis of secondary metabolites	SCO6497
sco01110	Biosynthesis of secondary metabolites	SCO6562
sco01110	Biosynthesis of secondary metabolites	SCO6573
sco01110	Biosynthesis of secondary metabolites	SCO6585
sco01110	Biosynthesis of secondary metabolites	SCO6586
sco01110	Biosynthesis of secondary metabolites	SCO6597
sco01110	Biosynthesis of secondary metabolites	SCO6604
sco01110	Biosynthesis of secondary metabolites	SCO6609
sco01110	Biosynthesis of secondary metabolites	SCO6655
sco01110	Biosynthesis of secondary metabolites	SCO6658
sco01110	Biosynthesis of secondary metabolites	SCO6659
sco01110	Biosynthesis of secondary metabolites	SCO6661
sco01110	Biosynthesis of secondary metabolites	SCO6662
sco01110	Biosynthesis of secondary metabolites	SCO6663
sco01110	Biosynthesis of secondary metabolites	SCO6673
sco01110	Biosynthesis of secondary metabolites	SCO6691
sco01110	Biosynthesis of secondary metabolites	SCO6731
sco01110	Biosynthesis of secondary metabolites	SCO6732
sco01110	Biosynthesis of secondary metabolites	SCO6740
sco01110	Biosynthesis of secondary metabolites	SCO6750
sco01110	Biosynthesis of secondary metabolites	SCO6754
sco01110	Biosynthesis of secondary metabolites	SCO6760
sco01110	Biosynthesis of secondary metabolites	SCO6763
sco01110	Biosynthesis of secondary metabolites	SCO6764
sco01110	Biosynthesis of secondary metabolites	SCO6767
sco01110	Biosynthesis of secondary metabolites	SCO6768
sco01110	Biosynthesis of secondary metabolites	SCO6769
sco01110	Biosynthesis of secondary metabolites	SCO6788
