bin	start	PC_M	FIRE_M	PC_L	FIRE_L	center	core	m_n_T1	m_fq_T1	m_n_T2	m_fq_T2	methyl_bin
87	435000.0	0.910007169287566	0.462572727272727	0.066644692	0.6903	437500.0	0	1.0	91.61	2.0	179.45999999999998	1
88	440000.0	0.907096323356313	0.459127272727273	0.07102709	0.691045454545455	442500.0	0	1.0	81.94	1.0	97.92	1
89	445000.0	0.595965667755421	0.474909090909091	-0.070739381	0.704009090909091	447500.0	0	0.0	0.0	1.0	88.21	0
90	450000.0	0.570162756526476	0.479954545454545	-0.177080476	0.703772727272727	452500.0	0	1.0	100.0	1.0	90.24	1
91	455000.0	0.5278433753788	0.491736363636364	-0.146128276	0.701427272727273	457500.0	0	1.0	93.33	0.0	0.0	1
92	460000.0	0.523877805908329	0.492109090909091	0.157481919	0.698181818181818	462500.0	0	1.0	93.64	2.0	146.08	1
93	465000.0	0.506951108846446	0.485818181818182	0.255770366	0.707527272727273	467500.0	0	0.0	0.0	0.0	0.0	0
94	470000.0	0.41438416766409	0.497772727272727	0.261129807	0.721445454545455	472500.0	0	0.0	0.0	0.0	0.0	0
95	475000.0	0.365752828557614	0.505245454545455	0.505936356	0.726109090909091	477500.0	0	1.0	97.78	2.0	181.25	1
96	480000.0	0.309890293227918	0.519736363636364	0.379951295	0.733654545454545	482500.0	0	0.0	0.0	0.0	0.0	0
97	485000.0	0.180729705146388	0.516672727272727	0.548950302	0.745445454545455	487500.0	0	0.0	0.0	0.0	0.0	0
98	490000.0	0.0626728810760317	0.520481818181818	0.396251288	0.748890909090909	492500.0	0	1.0	87.22	2.0	149.12	1
99	495000.0	-0.140933159203685	0.524527272727273	0.182991222	0.750218181818182	497500.0	0	0.0	0.0	1.0	62.08	0
100	500000.0	0.155901738992586	0.517818181818182	-0.009181721	0.759109090909091	502500.0	0	0.0	0.0	0.0	0.0	0
101	505000.0	0.255867458960768	0.517527272727273	-0.126977274	0.756081818181818	507500.0	0	0.0	0.0	2.0	167.52999999999997	0
102	510000.0	0.46389914535401	0.508509090909091	0.139424653	0.747609090909091	512500.0	0	0.0	0.0	2.0	153.56	0
103	515000.0	0.441219381517058	0.507054545454546	0.245241992	0.736363636363636	517500.0	0	0.0	0.0	0.0	0.0	0
104	520000.0	0.580032184065207	0.502927272727273	0.270454404	0.731454545454545	522500.0	0	0.0	0.0	1.0	78.08	0
105	525000.0	0.481793938136915	0.510990909090909	0.237516053	0.736036363636363	527500.0	0	0.0	0.0	1.0	88.55	0
106	530000.0	0.484033624513456	0.503681818181818	0.130837972	0.721754545454545	532500.0	0	0.0	0.0	0.0	0.0	0
107	535000.0	0.410663472130443	0.490527272727273	0.05259117	0.710281818181818	537500.0	0	0.0	0.0	0.0	0.0	0
108	540000.0	0.434193981084121	0.492063636363636	0.087579359	0.699727272727273	542500.0	0	0.0	0.0	1.0	56.03	0
109	545000.0	0.434492127410097	0.493772727272727	0.066920723	0.706772727272727	547500.0	0	0.0	0.0	0.0	0.0	0
110	550000.0	0.442571875958182	0.495763636363636	-0.051604741	0.704363636363636	552500.0	0	0.0	0.0	0.0	0.0	0
111	555000.0	0.445586750864346	0.492854545454545	0.124312445	0.699372727272727	557500.0	0	0.0	0.0	0.0	0.0	0
112	560000.0	0.353929402256148	0.4806	0.013184104	0.690609090909091	562500.0	0	0.0	0.0	0.0	0.0	0
113	565000.0	0.315505100744009	0.485372727272727	-0.175311242	0.701	567500.0	0	0.0	0.0	0.0	0.0	0
114	570000.0	0.367876726138076	0.479954545454546	-0.12789945	0.697172727272727	572500.0	0	0.0	0.0	0.0	0.0	0
115	575000.0	0.0825581250908265	0.488063636363636	0.020437169	0.702545454545454	577500.0	0	0.0	0.0	0.0	0.0	0
116	580000.0	-0.016340348932766	0.481690909090909	0.126833212	0.696727272727273	582500.0	0	0.0	0.0	0.0	0.0	0
117	585000.0	0.153819265013284	0.488845454545455	0.200834599	0.705636363636364	587500.0	0	1.0	100.0	1.0	100.0	1
118	590000.0	0.313975665369181	0.500345454545455	0.27964919	0.720263636363636	592500.0	0	1.0	83.33	2.0	163.97	1
119	595000.0	0.56384450235341	0.500672727272727	-0.18634536	0.716527272727273	597500.0	0	0.0	0.0	1.0	89.68	0
120	600000.0	0.524739566579514	0.500518181818182	-0.239373041	0.718845454545455	602500.0	0	0.0	0.0	0.0	0.0	0
121	605000.0	0.498909473466138	0.5015	-0.241981282	0.733236363636364	607500.0	0	0.0	0.0	0.0	0.0	0
122	610000.0	0.516799188074509	0.5039	-0.300817077	0.733654545454545	612500.0	0	1.0	89.1	1.0	93.33	1
123	615000.0	0.491093799526562	0.525072727272727	-0.353077563	0.744681818181818	617500.0	0	1.0	95.56	1.0	94.53	1
124	620000.0	0.272351029702771	0.539881818181818	-0.337625547	0.741145454545455	622500.0	0	1.0	95.56	4.0	333.28	1
125	625000.0	0.0726043756096688	0.567909090909091	-0.591382468	0.771890909090909	627500.0	0	0.0	0.0	0.0	0.0	0
126	630000.0	0.526092157977644	0.607563636363636	0.061545603	0.801518181818182	632500.0	0	0.0	0.0	0.0	0.0	0
127	635000.0	0.501522667197913	0.613936363636364	0.052691091	0.801490909090909	637500.0	0	0.0	0.0	1.0	95.24	0
128	640000.0	0.628286027969806	0.609181818181818	0.178550709	0.787618181818182	642500.0	0	0.0	0.0	0.0	0.0	0
129	645000.0	0.698149094976212	0.614127272727273	0.22585257	0.780836363636364	647500.0	0	1.0	88.37	3.0	255.6	1
130	650000.0	0.81720842556922	0.605245454545455	0.718587469	0.777418181818182	652500.0	0	0.0	0.0	0.0	0.0	0
131	655000.0	0.801647502846767	0.608172727272727	0.753740175	0.767072727272727	657500.0	0	0.0	0.0	2.0	176.75	0
132	660000.0	0.787922879298495	0.614090909090909	0.766849403	0.752754545454545	662500.0	0	1.0	95.24	3.0	255.10999999999999	1
133	665000.0	0.865481445651345	0.622163636363636	0.76745169	0.748963636363636	667500.0	0	0.0	0.0	1.0	93.49	0
134	670000.0	0.640519847472923	0.616063636363636	0.593851029	0.741836363636364	672500.0	0	0.0	0.0	0.0	0.0	0
135	675000.0	0.653307171677254	0.606127272727273	0.529391922	0.739890909090909	677500.0	0	0.0	0.0	0.0	0.0	0
136	680000.0	0.721099628107299	0.594445454545454	0.620746489	0.721509090909091	682500.0	0	1.0	91.41	1.0	97.78	1
137	685000.0	0.359411330119644	0.569154545454545	0.360737048	0.698863636363636	687500.0	0	0.0	0.0	0.0	0.0	0
138	690000.0	0.666979907793251	0.602445454545455	0.608497253	0.726909090909091	692500.0	0	0.0	0.0	0.0	0.0	0
139	695000.0	0.594707344166207	0.615454545454545	0.640641119	0.756281818181818	697500.0	0	0.0	0.0	0.0	0.0	0
140	700000.0	0.566519420672613	0.610363636363636	0.621387871	0.754127272727273	702500.0	0	0.0	0.0	0.0	0.0	0
141	705000.0	0.560403944965976	0.614027272727273	0.565935391	0.7697	707500.0	0	0.0	0.0	0.0	0.0	0
142	710000.0	0.56078262027775	0.612236363636364	0.542227472	0.773672727272727	712500.0	0	0.0	0.0	0.0	0.0	0
143	715000.0	0.551514494627954	0.614790909090909	0.535366493	0.7889	717500.0	0	1.0	86.12	2.0	160.49	1
144	720000.0	0.487204617355608	0.641009090909091	0.443067198	0.8182	722500.0	0	1.0	83.75	1.0	93.73	1
145	725000.0	0.662577752438121	0.657727272727273	0.664540807	0.845590909090909	727500.0	0	0.0	0.0	1.0	85.07	0
146	730000.0	0.61659698120618	0.666727272727273	0.782150775	0.858763636363636	732500.0	0	0.0	0.0	2.0	180.74	0
147	735000.0	0.61036243263158	0.659427272727273	0.764734839	0.851909090909091	737500.0	0	0.0	0.0	0.0	0.0	0
148	740000.0	0.625826472586653	0.650781818181818	0.755082082	0.848409090909091	742500.0	0	1.0	96.97	1.0	97.92	1
149	745000.0	0.468525562648691	0.604418181818182	0.679347884	0.822	747500.0	0	3.0	261.5	3.0	254.60000000000002	1
150	750000.0	0.500481791153154	0.596354545454545	0.616647658	0.8154	752500.0	0	1.0	92.59	1.0	88.2	1
151	755000.0	0.559177601364734	0.599536363636364	0.656093503	0.847190909090909	757500.0	0	0.0	0.0	1.0	91.64	0
152	760000.0	0.532534911300715	0.599881818181818	0.581234327	0.854427272727273	762500.0	0	0.0	0.0	0.0	0.0	0
153	765000.0	0.499898057595274	0.6066	0.59294452	0.865327272727273	767500.0	0	0.0	0.0	1.0	90.03	0
154	770000.0	0.49605123151801	0.602536363636364	0.520509235	0.858672727272727	772500.0	0	0.0	0.0	0.0	0.0	0
155	775000.0	0.673736086220552	0.564854545454545	0.565020982	0.825309090909091	777500.0	0	2.0	173.59	3.0	234.68	1
156	780000.0	0.558910383766869	0.546036363636364	0.42141684	0.803609090909091	782500.0	0	0.0	0.0	0.0	0.0	0
157	785000.0	0.358608450124825	0.536609090909091	0.429450104	0.8004	787500.0	0	0.0	0.0	0.0	0.0	0
158	790000.0	0.319403457886666	0.551154545454545	0.434494522	0.816827272727273	792500.0	0	0.0	0.0	0.0	0.0	0
159	795000.0	0.351971215404106	0.557709090909091	0.471469513	0.810327272727273	797500.0	0	0.0	0.0	0.0	0.0	0
160	800000.0	0.48952933286459	0.581654545454545	0.476219818	0.820427272727273	802500.0	0	1.0	57.78	2.0	145.14	1
161	805000.0	0.517254483712445	0.580145454545455	0.636311844	0.803818181818182	807500.0	0	0.0	0.0	1.0	80.56	0
162	810000.0	0.572087778173387	0.571881818181818	0.310224228	0.7778	812500.0	0	0.0	0.0	0.0	0.0	0
163	815000.0	0.61517270812237	0.571827272727273	0.446586106	0.773445454545455	817500.0	0	0.0	0.0	1.0	81.57	0
164	820000.0	0.592439207949429	0.5661	0.333721272	0.756863636363636	822500.0	0	0.0	0.0	0.0	0.0	0
165	825000.0	0.633965180128718	0.562981818181818	0.526803447	0.747163636363636	827500.0	0	1.0	66.11	1.0	73.48	1
166	830000.0	0.783731895449473	0.572736363636364	0.582591328	0.741536363636364	832500.0	0	0.0	0.0	0.0	0.0	0
167	835000.0	0.779445178637695	0.576327272727273	0.568980499	0.731063636363636	837500.0	0	0.0	0.0	0.0	0.0	0
168	840000.0	0.792854425543332	0.581245454545455	0.556269809	0.727909090909091	842500.0	0	0.0	0.0	0.0	0.0	0
169	845000.0	0.813510798773214	0.584609090909091	0.361431502	0.708663636363636	847500.0	0	1.0	88.82	1.0	84.73	1
170	850000.0	0.81110064873594	0.583554545454545	0.414604649	0.718036363636363	852500.0	0	0.0	0.0	0.0	0.0	0
171	855000.0	0.812309582163131	0.584536363636364	0.709384267	0.737563636363636	857500.0	0	0.0	0.0	3.0	261.32	0
172	860000.0	0.827175089240161	0.604763636363636	0.742543172	0.760072727272727	862500.0	0	1.0	96.97	1.0	94.74	1
173	865000.0	0.811348936166831	0.621318181818182	0.796433933	0.772618181818182	867500.0	0	1.0	89.35	2.0	170.76	1
174	870000.0	0.785489238738798	0.622463636363636	0.863091793	0.766009090909091	872500.0	0	0.0	0.0	1.0	83.33	0
175	875000.0	0.794258025430208	0.619054545454545	0.853386512	0.768927272727273	877500.0	0	0.0	0.0	0.0	0.0	0
176	880000.0	0.639912318880353	0.629181818181818	0.751687716	0.784172727272727	882500.0	0	0.0	0.0	0.0	0.0	0
177	885000.0	0.684753797752495	0.6225	0.755791472	0.783481818181818	887500.0	0	0.0	0.0	0.0	0.0	0
178	890000.0	0.737723715694895	0.615063636363636	0.678069294	0.795754545454546	892500.0	0	0.0	0.0	1.0	77.03	0
179	895000.0	0.701679855672292	0.620336363636364	0.677340739	0.796072727272727	897500.0	0	1.0	92.06	1.0	93.7	1
180	900000.0	0.70515017580637	0.609754545454545	0.67580969	0.809245454545454	902500.0	0	1.0	100.0	1.0	96.73	1
181	905000.0	0.708331648227978	0.604009090909091	0.697954165	0.808745454545455	907500.0	0	0.0	0.0	2.0	150.67	0
182	910000.0	0.656603025028442	0.591627272727273	0.687128727	0.774690909090909	912500.0	0	2.0	171.17000000000002	2.0	179.37	1
183	915000.0	0.679189719499142	0.584545454545454	0.567067761	0.761727272727273	917500.0	0	0.0	0.0	1.0	59.46	0
184	920000.0	0.751676377621994	0.584936363636364	0.623464298	0.768909090909091	922500.0	0	0.0	0.0	0.0	0.0	0
185	925000.0	0.759873052548659	0.592272727272727	0.540425024	0.771745454545455	927500.0	0	0.0	0.0	2.0	135.88	0
186	930000.0	0.724458510236287	0.587454545454545	0.582498462	0.768309090909091	932500.0	0	0.0	0.0	0.0	0.0	0
187	935000.0	0.72642970166859	0.574663636363636	0.572522244	0.761254545454546	937500.0	0	0.0	0.0	1.0	78.78	0
188	940000.0	0.69801862304307	0.577790909090909	0.328285214	0.779254545454545	942500.0	0	0.0	0.0	0.0	0.0	0
189	945000.0	0.716104998500813	0.573545454545454	0.400518284	0.775445454545455	947500.0	0	0.0	0.0	2.0	160.06	0
190	950000.0	0.607185121436203	0.578672727272727	0.379871618	0.780818181818182	952500.0	0	0.0	0.0	0.0	0.0	0
191	955000.0	0.59206355385569	0.579436363636364	0.37498732	0.776790909090909	957500.0	0	0.0	0.0	0.0	0.0	0
192	960000.0	0.632475925857042	0.573063636363636	0.171771847	0.7759	962500.0	0	1.0	89.17	2.0	140.66	1
193	965000.0	0.629119037722244	0.5708	0.16487198	0.7774	967500.0	0	0.0	0.0	1.0	86.63	0
194	970000.0	0.422607926043949	0.552390909090909	0.048907536	0.766090909090909	972500.0	0	0.0	0.0	1.0	70.3	0
195	975000.0	0.330597753248997	0.550418181818182	0.159508358	0.765636363636364	977500.0	0	1.0	94.44	2.0	180.31	1
196	980000.0	0.260583586864467	0.545354545454545	0.222764882	0.7659	982500.0	0	1.0	97.44	3.0	260.67	1
197	985000.0	0.169163987492651	0.548727272727273	0.071930642	0.765472727272727	987500.0	0	0.0	0.0	0.0	0.0	0
198	990000.0	0.303758984525411	0.576218181818182	0.171979648	0.777581818181818	992500.0	0	1.0	96.47	1.0	94.57	1
199	995000.0	0.237667889336064	0.568790909090909	0.314879038	0.778018181818182	997500.0	0	1.0	93.75	1.0	96.26	1
200	1000000.0	0.312320147376156	0.594345454545455	0.462316012	0.8074	1002500.0	0	0.0	0.0	0.0	0.0	0
201	1005000.0	0.460013268014116	0.587390909090909	0.508620168	0.817281818181818	1007500.0	0	0.0	0.0	1.0	90.25	0
202	1010000.0	0.485207557121426	0.581427272727273	0.538369142	0.8092	1012500.0	0	0.0	0.0	0.0	0.0	0
203	1015000.0	0.409973526929313	0.5893	0.647448838	0.811345454545454	1017500.0	0	0.0	0.0	1.0	80.36	0
204	1020000.0	0.355096376332864	0.601854545454545	0.633854311	0.821163636363636	1022500.0	0	1.0	90.12	1.0	97.22	1
205	1025000.0	0.433452879193279	0.632918181818182	0.643454238	0.836245454545455	1027500.0	0	0.0	0.0	1.0	50.0	0
206	1030000.0	0.367292954478443	0.639245454545454	0.566616965	0.831863636363636	1032500.0	0	1.0	86.57	1.0	87.13	1
207	1035000.0	0.303267911559441	0.649418181818182	0.525265721	0.839681818181818	1037500.0	0	1.0	91.9	1.0	84.72	1
208	1040000.0	0.455273339758594	0.655690909090909	0.555391704	0.852872727272727	1042500.0	0	0.0	0.0	1.0	74.6	0
209	1045000.0	0.465606370096207	0.646227272727273	0.571872787	0.848236363636364	1047500.0	0	0.0	0.0	0.0	0.0	0
210	1050000.0	0.535896918053511	0.660509090909091	0.67042218	0.850145454545455	1052500.0	0	0.0	0.0	0.0	0.0	0
211	1055000.0	0.561304689117035	0.643345454545455	0.625062144	0.818754545454545	1057500.0	0	0.0	0.0	0.0	0.0	0
212	1060000.0	0.803090691184324	0.643972727272727	0.609230774	0.800518181818182	1062500.0	0	2.0	183.32	2.0	181.11	1
213	1065000.0	0.836787490794781	0.631472727272727	0.784191637	0.802381818181818	1067500.0	0	0.0	0.0	0.0	0.0	0
214	1070000.0	0.825171091890529	0.629618181818182	0.766419435	0.792245454545455	1072500.0	0	0.0	0.0	1.0	76.65	0
215	1075000.0	0.785397509061228	0.617327272727273	0.731938017	0.786718181818182	1077500.0	0	0.0	0.0	1.0	90.83	0
216	1080000.0	0.750642609061082	0.612781818181818	0.868875464	0.793145454545455	1082500.0	0	0.0	0.0	0.0	0.0	0
217	1085000.0	0.737906057154546	0.607627272727273	0.792972365	0.7832	1087500.0	0	1.0	85.77	1.0	79.88	1
218	1090000.0	0.799810791925864	0.613772727272727	0.79076116	0.786827272727273	1092500.0	0	1.0	77.04	1.0	91.51	1
219	1095000.0	0.868405512877855	0.655218181818182	0.857958475	0.799636363636364	1097500.0	0	1.0	87.55	2.0	163.7	1
220	1100000.0	0.860056864649585	0.648481818181818	0.78512782	0.789990909090909	1102500.0	0	0.0	0.0	0.0	0.0	0
221	1105000.0	0.823725208058099	0.660890909090909	0.795780959	0.788427272727273	1107500.0	0	3.0	269.35	3.0	279.33	1
222	1110000.0	0.809746180019416	0.673090909090909	0.7246997	0.795390909090909	1112500.0	0	0.0	0.0	0.0	0.0	0
223	1115000.0	0.810556786631168	0.6776	0.684719701	0.800409090909091	1117500.0	0	0.0	0.0	0.0	0.0	0
224	1120000.0	0.796822841180379	0.705536363636364	0.644589372	0.822263636363637	1122500.0	0	1.0	97.92	1.0	91.78	1
225	1125000.0	0.759327994067726	0.723563636363636	0.585628386	0.836018181818182	1127500.0	0	2.0	135.4	3.0	247.37	1
226	1130000.0	0.666955219556797	0.748809090909091	0.451424477	0.849781818181818	1132500.0	0	0.0	0.0	0.0	0.0	0
227	1135000.0	0.733829922379043	0.730163636363636	0.500104578	0.836290909090909	1137500.0	0	0.0	0.0	1.0	85.56	0
228	1140000.0	0.751342271931579	0.723890909090909	0.403445558	0.828663636363636	1142500.0	0	1.0	77.78	1.0	52.6	1
229	1145000.0	0.859905743364654	0.698881818181818	0.533718667	0.799781818181818	1147500.0	0	0.0	0.0	0.0	0.0	0
230	1150000.0	0.692624648185707	0.659509090909091	0.415497237	0.788845454545454	1152500.0	0	0.0	0.0	0.0	0.0	0
231	1155000.0	0.705046981263187	0.661945454545455	0.371660912	0.801418181818182	1157500.0	0	1.0	93.75	1.0	93.64	1
232	1160000.0	0.847926876742918	0.660890909090909	0.47316945	0.806954545454545	1162500.0	0	0.0	0.0	0.0	0.0	0
233	1165000.0	0.852177493617813	0.655109090909091	0.414124064	0.805572727272727	1167500.0	0	0.0	0.0	2.0	144.0	0
234	1170000.0	0.859181961485665	0.645563636363636	0.395512956	0.807527272727273	1172500.0	0	0.0	0.0	1.0	81.67	0
235	1175000.0	0.859808522304042	0.635727272727273	0.299655512	0.785081818181818	1177500.0	0	0.0	0.0	0.0	0.0	0
236	1180000.0	0.866823652234535	0.634154545454545	0.253195831	0.786663636363636	1182500.0	0	0.0	0.0	1.0	90.91	0
237	1185000.0	0.947287482671362	0.604845454545455	0.198695676	0.759054545454545	1187500.0	0	0.0	0.0	0.0	0.0	0
238	1190000.0	0.861230674901302	0.610636363636364	0.118190037	0.768872727272727	1192500.0	0	1.0	94.44	1.0	88.26	1
239	1195000.0	0.861459982059812	0.610690909090909	0.076053745	0.7644	1197500.0	0	1.0	57.67	1.0	51.92	1
240	1200000.0	0.782595935054465	0.626436363636364	-0.384801321	0.779872727272727	1202500.0	0	0.0	0.0	0.0	0.0	0
241	1205000.0	0.727927044423963	0.633227272727273	-0.259246303	0.776090909090909	1207500.0	0	0.0	0.0	0.0	0.0	0
242	1210000.0	0.646530451123235	0.637445454545455	-0.324269561	0.7767	1212500.0	0	1.0	68.33	1.0	71.27	1
243	1215000.0	0.436383631937245	0.629945454545455	-0.465210425	0.763254545454545	1217500.0	0	0.0	0.0	2.0	125.89000000000001	0
244	1220000.0	0.542367379159512	0.638563636363636	-0.493612172	0.768618181818182	1222500.0	0	0.0	0.0	0.0	0.0	0
245	1225000.0	0.558108927554464	0.634345454545455	-0.234087725	0.754290909090909	1227500.0	0	0.0	0.0	0.0	0.0	0
246	1230000.0	0.781015613721633	0.651845454545455	-0.056673455	0.774963636363636	1232500.0	0	0.0	0.0	1.0	94.87	0
247	1235000.0	0.823699710897297	0.6738	0.105732765	0.781245454545455	1237500.0	0	0.0	0.0	0.0	0.0	0
248	1240000.0	0.792956381319363	0.680481818181818	0.250121838	0.785309090909091	1242500.0	0	0.0	0.0	0.0	0.0	0
249	1245000.0	0.752356036313501	0.676827272727273	0.30357984	0.773890909090909	1247500.0	0	0.0	0.0	0.0	0.0	0
250	1250000.0	0.720231860624655	0.677318181818182	0.368624251	0.779454545454545	1252500.0	0	0.0	0.0	0.0	0.0	0
251	1255000.0	0.6288998491376	0.6704	0.308579907	0.778718181818182	1257500.0	0	2.0	181.07999999999998	2.0	171.25	1
252	1260000.0	0.660920054653204	0.671563636363636	0.328869979	0.7803	1262500.0	0	0.0	0.0	1.0	76.67	0
253	1265000.0	0.753682986889665	0.675872727272727	0.625274746	0.796072727272727	1267500.0	0	1.0	74.21	2.0	147.41	1
254	1270000.0	0.739483430714254	0.679390909090909	0.562937244	0.807790909090909	1272500.0	0	0.0	0.0	0.0	0.0	0
255	1275000.0	0.704956342865866	0.701863636363636	0.545114217	0.818572727272727	1277500.0	0	0.0	0.0	2.0	168.94	0
256	1280000.0	0.625965655199572	0.733863636363636	0.366909344	0.8503	1282500.0	0	1.0	94.26	3.0	249.31	1
257	1285000.0	0.544120079121903	0.712390909090909	0.401597177	0.835854545454545	1287500.0	0	0.0	0.0	0.0	0.0	0
258	1290000.0	0.466770079920465	0.674872727272727	0.351509847	0.816054545454545	1292500.0	0	1.0	96.08	2.0	195.3	1
259	1295000.0	0.583982732200881	0.664554545454545	0.505894911	0.8161	1297500.0	0	0.0	0.0	0.0	0.0	0
260	1300000.0	0.5550222366512	0.672863636363636	0.449893478	0.822927272727273	1302500.0	0	0.0	0.0	0.0	0.0	0
261	1305000.0	0.616671423097234	0.668027272727273	0.600566941	0.826618181818182	1307500.0	0	0.0	0.0	0.0	0.0	0
262	1310000.0	0.72519625699786	0.670272727272727	0.683510453	0.8336	1312500.0	0	0.0	0.0	0.0	0.0	0
263	1315000.0	0.769427936100736	0.676909090909091	0.692707736	0.837590909090909	1317500.0	0	0.0	0.0	0.0	0.0	0
264	1320000.0	0.717939778193499	0.670609090909091	0.540945969	0.816654545454545	1322500.0	0	1.0	96.55	1.0	98.25	1
265	1325000.0	0.737456164869735	0.688690909090909	0.482162984	0.799009090909091	1327500.0	0	0.0	0.0	1.0	85.05	0
266	1330000.0	0.640967686614676	0.658318181818182	0.426111346	0.783945454545455	1332500.0	0	0.0	0.0	0.0	0.0	0
267	1335000.0	0.565134149989625	0.651181818181818	0.234073118	0.780636363636364	1337500.0	0	1.0	87.59	1.0	90.85	1
268	1340000.0	0.565152431773077	0.665845454545455	0.317840953	0.791972727272727	1342500.0	0	1.0	90.61	2.0	137.34	1
269	1345000.0	0.565969806270402	0.689445454545455	0.353197752	0.803272727272727	1347500.0	0	0.0	0.0	0.0	0.0	0
270	1350000.0	0.442172448107611	0.706172727272727	0.232954414	0.804909090909091	1352500.0	0	0.0	0.0	1.0	85.77	0
271	1355000.0	0.519547895746084	0.700490909090909	0.298588841	0.805272727272727	1357500.0	0	0.0	0.0	1.0	82.6	0
272	1360000.0	0.381745546933779	0.713545454545455	0.208008388	0.812236363636364	1362500.0	0	0.0	0.0	0.0	0.0	0
273	1365000.0	0.238405885935111	0.721272727272727	0.280743314	0.817554545454545	1367500.0	0	3.0	247.09	3.0	250.82999999999998	1
274	1370000.0	0.26592042118876	0.707072727272727	0.257488218	0.8084	1372500.0	0	0.0	0.0	0.0	0.0	0
275	1375000.0	0.353396809259045	0.707172727272727	0.464969085	0.796427272727273	1377500.0	0	1.0	97.22	1.0	90.3	1
276	1380000.0	0.500236444559851	0.681272727272727	0.446348666	0.799627272727273	1382500.0	0	0.0	0.0	0.0	0.0	0
277	1385000.0	0.378533627489682	0.693163636363637	0.490690948	0.793381818181818	1387500.0	0	1.0	91.83	1.0	91.41	1
278	1390000.0	0.406691757109908	0.695527272727273	0.714475929	0.790254545454545	1392500.0	0	2.0	197.92000000000002	2.0	200.0	1
279	1395000.0	0.363040753341064	0.692163636363636	0.620574708	0.783609090909091	1397500.0	0	0.0	0.0	0.0	0.0	0
280	1400000.0	0.370692949857596	0.695718181818182	0.76003896	0.794281818181818	1402500.0	0	2.0	183.53	2.0	166.55	1
281	1405000.0	0.738456452749777	0.728472727272727	0.823868974	0.817981818181818	1407500.0	0	2.0	190.48000000000002	2.0	181.25	1
282	1410000.0	0.810637941202331	0.782554545454545	0.860972372	0.861318181818182	1412500.0	0	0.0	0.0	0.0	0.0	0
283	1415000.0	0.847858491173008	0.813863636363636	0.887957421	0.882854545454545	1417500.0	0	0.0	0.0	0.0	0.0	0
284	1420000.0	0.710164465990964	0.812418181818182	0.882577395	0.891063636363636	1422500.0	0	2.0	138.29	1.0	89.58	1
285	1425000.0	0.744303955676891	0.8487	0.892736681	0.912554545454546	1427500.0	0	1.0	90.0	1.0	86.23	1
